DateKey,ProKey,AreaKey,SlotsAvailable,SlotsBooked,IsOnline,HoursLoggedMins,AcceptedJobs,RejectedJobs
20250524,730,15,0,0,0,0,0,0
20250524,731,10,0,0,0,0,0,0
20250524,733,4,0,0,0,0,0,0
20250524,735,15,0,0,0,0,0,0
20250524,736,4,0,0,0,0,0,0
20250524,737,5,0,0,0,0,0,0
20250524,739,9,2,0,1,142,0,0
20250524,740,6,0,0,0,0,0,0
20250524,741,1,0,0,0,0,0,0
20250524,746,8,2,0,1,221,0,0
20250524,748,3,3,0,1,171,0,1
20250524,749,1,0,0,0,0,0,0
20250524,750,12,1,0,1,150,0,2
20250524,754,6,0,0,0,0,0,0
20250524,755,16,0,0,0,0,0,0
20250524,761,3,0,0,0,0,0,0
20250524,766,9,0,0,0,0,0,0
20250524,770,11,0,0,0,0,0,0
20250524,771,12,0,0,0,0,0,0
20250524,772,9,3,1,1,139,1,2
20250524,775,15,0,0,0,0,0,0
20250524,777,1,0,0,0,0,0,0
20250524,779,9,0,0,0,0,0,0
20250524,782,14,2,0,1,227,0,0
20250524,785,1,4,1,1,182,1,0
20250524,786,11,0,0,0,0,0,0
20250524,787,7,0,0,0,0,0,0
20250524,793,16,0,0,0,0,0,0
20250524,794,10,4,1,1,381,1,0
20250524,795,1,0,0,0,0,0,0
20250524,796,9,0,0,0,0,0,0
20250524,797,11,2,1,1,259,1,0
20250524,801,15,0,0,0,0,0,0
20250524,802,5,0,0,0,0,0,0
20250524,803,8,0,0,0,0,0,0
20250524,804,10,0,0,0,0,0,0
20250524,806,5,0,0,0,0,0,0
20250524,808,5,0,0,0,0,0,0
20250524,809,15,0,0,0,0,0,0
20250524,810,6,0,0,0,0,0,0
20250524,812,11,0,0,0,0,0,0
20250524,813,1,1,0,1,132,0,0
20250524,817,6,6,0,1,177,0,0
20250524,818,20,0,0,0,0,0,0
20250524,819,3,0,0,0,0,0,0
20250524,822,7,4,0,1,108,0,0
20250524,823,13,5,1,1,291,1,1
20250524,825,1,0,0,0,0,0,0
20250524,828,14,1,1,1,231,1,1
20250524,837,6,0,0,0,0,0,0
20250524,839,4,0,0,0,0,0,0
20250524,841,3,4,0,1,135,0,0
20250524,844,2,3,0,1,82,0,0
20250524,846,5,0,0,0,0,0,0
20250524,848,2,0,0,0,0,0,0
20250525,6,7,0,0,0,0,0,0
20250525,10,10,5,1,1,251,1,0
20250525,12,5,0,0,0,0,0,0
20250525,13,1,1,0,1,122,0,0
20250525,14,1,0,0,0,0,0,0
20250525,16,1,0,0,0,0,0,0
20250525,18,6,3,2,1,1044,2,0
20250525,19,5,0,0,0,0,0,0
20250525,23,2,3,0,1,76,0,0
20250525,28,17,0,0,0,0,0,0
20250525,29,2,0,0,0,0,0,0
20250525,30,10,0,0,0,0,0,0
20250525,32,10,0,0,0,0,0,0
20250525,33,3,0,0,0,0,0,0
20250525,37,7,2,0,1,93,0,1
20250525,38,12,0,0,0,0,0,0
20250525,39,14,3,0,1,63,0,0
20250525,41,13,0,0,0,0,0,0
20250525,42,5,0,0,0,0,0,0
20250525,43,6,3,1,1,263,1,0
20250525,50,9,0,0,0,0,0,0
20250525,53,16,5,0,1,126,0,0
20250525,54,10,0,0,0,0,0,0
20250525,55,4,3,1,1,147,1,0
20250525,56,16,5,2,1,296,2,1
20250525,57,1,0,0,0,0,0,0
20250525,59,1,3,0,1,182,0,0
20250525,60,13,4,0,1,128,0,0
20250525,61,10,0,0,0,0,0,0
20250525,65,10,0,0,0,0,0,0
20250525,67,17,0,0,0,0,0,0
20250525,74,6,0,0,0,0,0,0
20250525,77,3,4,0,1,218,0,0
20250525,79,3,0,0,0,0,0,0
20250525,81,7,6,1,1,85,0,1
20250525,82,16,0,0,0,0,0,0
20250525,89,1,0,0,0,0,0,0
20250525,93,14,0,0,0,0,0,0
20250525,94,1,0,0,0,0,0,0
20250525,95,14,0,0,0,0,0,0
20250525,98,1,3,0,1,87,0,1
20250525,102,14,0,0,0,0,0,0
20250525,105,8,0,0,0,0,0,0
20250525,107,20,0,0,0,0,0,0
20250525,108,10,4,0,1,101,0,0
20250525,109,13,0,0,0,0,0,0
20250525,111,8,0,0,0,0,0,0
20250525,112,6,0,0,0,0,0,0
20250525,114,6,0,0,0,0,0,0
20250525,119,2,0,0,0,0,0,0
20250525,124,8,6,1,1,226,1,0
20250525,127,2,3,0,1,109,0,0
20250525,132,3,3,1,1,325,1,0
20250525,134,18,2,0,1,102,0,1
20250525,135,2,0,0,0,0,0,0
20250525,140,6,0,0,0,0,0,0
20250525,141,13,0,0,0,0,0,0
20250525,142,7,0,0,0,0,0,0
20250525,143,2,0,0,0,0,0,0
20250525,145,16,3,0,1,106,0,0
20250525,147,17,0,0,0,0,0,0
20250525,148,2,0,0,0,0,0,0
20250525,150,1,0,0,0,0,0,0
20250525,151,6,0,0,0,0,0,0
20250525,153,10,0,0,0,0,0,0
20250525,155,10,0,0,0,0,0,0
20250525,157,10,3,1,1,154,1,2
20250525,158,14,0,0,0,0,0,0
20250525,160,7,0,0,0,0,0,0
20250525,162,15,5,1,1,1580,1,1
20250525,164,3,0,0,0,0,0,0
20250525,165,9,0,0,0,0,0,0
20250525,167,3,0,0,0,0,0,0
20250525,171,5,0,0,0,0,0,0
20250525,178,16,3,0,1,165,0,0
20250525,179,6,6,1,1,305,1,1
20250525,183,10,0,0,0,0,0,0
20250525,184,13,0,0,0,0,0,0
20250525,185,2,4,1,1,252,1,1
20250525,187,1,0,0,0,0,0,0
20250525,188,6,0,0,0,0,0,0
20250525,191,2,5,1,1,323,1,0
20250525,195,6,0,0,0,0,0,0
20250525,199,3,0,0,0,0,0,0
20250525,201,7,0,0,0,0,0,0
20250525,203,5,0,0,0,0,0,0
20250525,204,1,0,0,0,0,0,0
20250525,206,5,0,0,0,0,0,0
20250525,207,15,0,0,0,0,0,0
20250525,208,7,0,0,0,0,0,0
20250525,214,16,0,0,0,0,0,0
20250525,215,2,0,0,0,0,0,0
20250525,217,10,3,0,1,82,0,0
20250525,218,8,0,0,0,0,0,0
20250525,220,1,2,1,1,244,1,0
20250525,221,19,0,0,0,0,0,0
20250525,222,14,0,0,0,0,0,0
20250525,225,1,0,0,0,0,0,0
20250525,226,4,0,0,0,0,0,0
20250525,227,16,0,0,0,0,0,0
20250525,236,9,0,0,0,0,0,0
20250525,237,16,0,0,0,0,0,0
20250525,239,20,0,0,0,0,0,0
20250525,240,5,0,0,0,0,0,0
20250525,243,3,0,0,0,0,0,0
20250525,246,12,6,0,1,126,0,0
20250525,248,9,0,0,0,0,0,0
20250525,250,7,0,0,0,0,0,0
20250525,251,7,0,0,0,0,0,0
20250525,252,7,0,0,0,0,0,0
20250525,254,7,0,0,0,0,0,0
20250525,257,2,2,0,1,78,0,1
20250525,259,5,1,1,1,362,1,0
20250525,261,19,2,1,1,229,1,0
20250525,267,7,0,0,0,0,0,0
20250525,268,2,0,0,0,0,0,0
20250525,269,9,0,0,0,0,0,0
20250525,271,14,3,0,1,92,0,0
20250525,272,11,0,0,0,0,0,0
20250525,273,1,1,0,1,118,0,0
20250525,274,2,0,0,0,0,0,0
20250525,275,8,0,0,0,0,0,0
20250525,277,2,3,0,1,79,0,1
20250525,279,6,0,0,0,0,0,0
20250525,281,12,0,0,0,0,0,0
20250525,283,6,3,0,1,162,0,0
20250525,284,15,2,0,1,216,0,0
20250525,286,1,3,0,1,89,0,0
20250525,289,16,3,0,1,131,0,0
20250525,292,7,3,1,1,199,1,0
20250525,294,2,4,1,1,180,1,1
20250525,297,18,0,0,0,0,0,0
20250525,299,3,0,0,0,0,0,0
20250525,302,2,0,0,0,0,0,0
20250525,306,6,0,0,0,0,0,0
20250525,308,7,1,0,1,129,0,0
20250525,309,4,0,0,0,0,0,0
20250525,311,9,0,0,0,0,0,0
20250525,312,10,6,1,1,351,1,2
20250525,314,17,2,0,1,94,0,0
20250525,315,1,0,0,0,0,0,0
20250525,317,3,2,0,1,221,0,0
20250525,323,14,0,0,0,0,0,0
20250525,325,7,1,0,1,97,0,0
20250525,326,1,0,0,0,0,0,0
20250525,330,7,0,0,0,0,0,0
20250525,331,4,0,0,0,0,0,0
20250525,339,3,0,0,0,0,0,0
20250525,340,3,0,0,0,0,0,0
20250525,341,5,0,0,0,0,0,0
20250525,344,17,0,0,0,0,0,0
20250525,348,7,2,0,1,84,0,0
20250525,349,17,1,1,1,178,1,0
20250525,350,13,2,0,1,94,0,0
20250525,351,7,3,2,1,3047,2,0
20250525,353,1,1,0,1,237,0,0
20250525,354,7,0,0,0,0,0,0
20250525,356,16,0,0,0,0,0,0
20250525,359,4,0,0,0,0,0,0
20250525,362,6,0,0,0,0,0,0
20250525,365,7,0,0,0,0,0,0
20250525,367,14,0,0,0,0,0,0
20250525,368,5,0,0,0,0,0,0
20250525,369,4,0,0,0,0,0,0
20250525,370,13,0,0,0,0,0,0
20250525,371,13,0,0,0,0,0,0
20250525,372,1,0,0,0,0,0,0
20250525,373,11,0,0,0,0,0,0
20250525,375,1,0,0,0,0,0,0
20250525,376,2,0,0,0,0,0,0
20250525,377,9,0,0,0,0,0,0
20250525,378,3,0,0,0,0,0,0
20250525,379,1,0,0,0,0,0,0
20250525,380,15,3,0,1,182,0,0
20250525,381,14,0,0,0,0,0,0
20250525,383,13,5,0,1,235,0,0
20250525,387,1,0,0,0,0,0,0
20250525,388,5,0,0,0,0,0,0
20250525,391,16,0,0,0,0,0,0
20250525,392,6,0,0,0,0,0,0
20250525,393,1,1,0,1,184,0,0
20250525,395,3,3,0,1,215,0,0
20250525,398,7,0,0,0,0,0,0
20250525,399,9,0,0,0,0,0,0
20250525,405,1,0,0,0,0,0,0
20250525,407,2,0,0,0,0,0,0
20250525,408,9,3,0,1,97,0,0
20250525,411,6,0,0,0,0,0,0
20250525,413,2,0,0,0,0,0,0
20250525,414,15,3,0,1,178,0,0
20250525,416,14,0,0,0,0,0,0
20250525,419,9,4,1,1,658,1,0
20250525,421,7,5,1,1,242,1,0
20250525,422,3,0,0,0,0,0,0
20250525,423,2,0,0,0,0,0,0
20250525,426,1,6,3,1,398,3,0
20250525,427,11,3,0,1,228,0,1
20250525,428,14,0,0,0,0,0,0
20250525,429,13,0,0,0,0,0,0
20250525,430,4,2,2,1,826,2,0
20250525,431,17,5,1,1,148,1,1
20250525,432,3,3,2,1,488,2,0
20250525,434,3,0,0,0,0,0,0
20250525,435,3,0,0,0,0,0,0
20250525,440,10,0,0,0,0,0,0
20250525,441,3,2,0,1,192,0,0
20250525,442,14,6,0,1,87,0,0
20250525,445,11,0,0,0,0,0,0
20250525,447,3,4,0,1,80,0,0
20250525,450,15,0,0,0,0,0,0
20250525,453,10,0,0,0,0,0,0
20250525,455,1,0,0,0,0,0,0
20250525,456,19,0,0,0,0,0,0
20250525,459,19,2,0,1,207,0,0
20250525,461,10,0,0,0,0,0,0
20250525,463,11,1,0,1,135,0,0
20250525,464,5,0,0,0,0,0,0
20250525,468,13,4,2,1,483,2,0
20250525,472,3,4,1,1,248,1,1
20250525,473,13,3,0,1,190,0,0
20250525,474,4,0,0,0,0,0,0
20250525,475,11,3,0,1,124,0,0
20250525,476,1,0,0,0,0,0,0
20250525,478,10,2,2,1,522,2,0
20250525,479,1,0,0,0,0,0,0
20250525,480,3,4,0,1,109,0,0
20250525,481,2,0,0,0,0,0,0
20250525,483,7,0,0,0,0,0,0
20250525,484,5,0,0,0,0,0,0
20250525,485,6,0,0,0,0,0,0
20250525,487,4,0,0,0,0,0,0
20250525,489,5,0,0,0,0,0,0
20250525,490,6,0,0,0,0,0,0
20250525,491,6,0,0,0,0,0,0
20250525,493,1,3,0,1,211,0,0
20250525,495,2,0,0,0,0,0,0
20250525,496,2,0,0,0,0,0,0
20250525,497,11,0,0,0,0,0,0
20250525,499,11,0,0,0,0,0,0
20250525,501,1,0,0,0,0,0,0
20250525,502,2,0,0,0,0,0,0
20250525,505,5,0,0,0,0,0,0
20250525,507,1,4,0,1,211,0,0
20250525,508,6,1,0,1,126,0,0
20250525,509,5,0,0,0,0,0,0
20250525,511,1,0,0,0,0,0,0
20250525,512,16,3,0,1,153,0,0
20250525,513,5,0,0,0,0,0,0
20250525,515,11,4,0,1,221,0,0
20250525,516,15,0,0,0,0,0,0
20250525,519,6,0,0,0,0,0,0
20250525,520,16,0,0,0,0,0,0
20250525,522,16,0,0,0,0,0,0
20250525,525,8,0,0,0,0,0,0
20250525,526,5,0,0,0,0,0,0
20250525,527,2,0,0,0,0,0,0
20250525,528,15,5,1,1,222,1,0
20250525,534,17,0,0,0,0,0,0
20250525,535,2,0,0,0,0,0,0
20250525,536,9,0,0,0,0,0,0
20250525,537,11,0,0,0,0,0,0
20250525,538,1,0,0,0,0,0,0
20250525,539,1,0,0,0,0,0,0
20250525,541,2,0,0,0,0,0,0
20250525,542,16,0,0,0,0,0,0
20250525,543,2,0,0,0,0,0,0
20250525,544,11,0,0,0,0,0,0
20250525,549,5,0,0,0,0,0,0
20250525,550,4,0,0,0,0,0,0
20250525,551,15,0,0,0,0,0,0
20250525,552,5,0,0,0,0,0,0
20250525,555,6,3,0,1,197,0,0
20250525,556,8,0,0,0,0,0,0
20250525,557,18,0,0,0,0,0,0
20250525,561,10,0,0,0,0,0,0
20250525,562,8,3,0,1,77,0,0
20250525,564,7,0,0,0,0,0,0
20250525,565,9,3,0,1,146,0,0
20250525,567,17,0,0,0,0,0,0
20250525,569,8,0,0,0,0,0,0
20250525,574,1,0,0,0,0,0,0
20250525,576,12,0,0,0,0,0,0
20250525,577,17,0,0,0,0,0,0
20250525,579,2,2,0,1,160,0,0
20250525,580,13,0,0,0,0,0,0
20250525,581,6,3,0,1,74,0,1
20250525,582,11,0,0,0,0,0,0
20250525,583,7,0,0,0,0,0,0
20250525,584,6,4,2,1,299,2,0
20250525,588,9,0,0,0,0,0,0
20250525,591,4,0,0,0,0,0,0
20250525,592,6,0,0,0,0,0,0
20250525,597,13,1,0,1,220,0,0
20250525,599,1,0,0,0,0,0,0
20250525,601,7,0,0,0,0,0,0
20250525,602,11,0,0,0,0,0,0
20250525,603,6,0,0,0,0,0,0
20250525,605,1,0,0,0,0,0,0
20250525,607,1,0,0,0,0,0,0
20250525,614,11,0,0,0,0,0,0
20250525,617,13,3,1,1,822,1,0
20250525,618,11,4,1,1,164,1,0
20250525,619,1,0,0,0,0,0,0
20250525,621,19,0,0,0,0,0,0
20250525,622,7,0,0,0,0,0,0
20250525,626,13,0,0,0,0,0,0
20250525,628,11,2,1,1,332,1,0
20250525,629,1,0,0,0,0,0,0
20250525,631,4,0,0,0,0,0,0
20250525,632,6,0,0,0,0,0,0
20250525,633,6,4,1,1,209,1,0
20250525,635,12,0,0,0,0,0,0
20250525,636,7,0,0,0,0,0,0
20250525,637,1,2,0,1,214,0,0
20250525,638,3,0,0,0,0,0,0
20250525,640,1,0,0,0,0,0,0
20250525,643,1,0,0,0,0,0,0
20250525,644,15,0,0,0,0,0,0
20250525,645,15,0,0,0,0,0,0
20250525,647,5,3,0,1,206,0,0
20250525,649,5,0,0,0,0,0,0
20250525,651,4,0,0,0,0,0,0
20250525,653,9,3,1,1,301,1,1
20250525,655,5,0,0,0,0,0,0
20250525,658,5,0,0,0,0,0,0
20250525,659,17,0,0,0,0,0,0
20250525,660,1,0,0,0,0,0,0
20250525,662,9,0,0,0,0,0,0
20250525,665,16,2,0,1,161,0,0
20250525,666,4,0,0,0,0,0,0
20250525,667,3,1,0,1,179,0,0
20250525,669,7,0,0,0,0,0,0
20250525,671,13,0,0,0,0,0,0
20250525,674,7,0,0,0,0,0,0
20250525,675,20,0,0,0,0,0,0
20250525,676,15,5,1,1,323,1,0
20250525,678,11,0,0,0,0,0,0
20250525,684,6,0,0,0,0,0,0
20250525,687,11,0,0,0,0,0,0
20250525,689,13,2,1,1,237,1,1
20250525,690,2,4,1,1,406,1,0
20250525,691,6,0,0,0,0,0,0
20250525,692,16,0,0,0,0,0,0
20250525,693,9,0,0,0,0,0,0
20250525,694,9,0,0,0,0,0,0
20250525,695,5,4,0,1,75,0,0
20250525,700,17,6,0,1,117,0,0
20250525,701,4,0,0,0,0,0,0
20250525,703,4,0,0,0,0,0,0
20250525,705,20,0,0,0,0,0,0
20250525,706,11,0,0,0,0,0,0
20250525,708,11,5,1,1,214,1,0
20250525,709,1,2,0,1,161,0,0
20250525,713,11,2,0,1,201,0,1
20250525,715,11,0,0,0,0,0,0
20250525,716,3,0,0,0,0,0,0
20250525,717,4,0,0,0,0,0,0
20250525,718,5,0,0,0,0,0,0
20250525,719,5,0,0,0,0,0,0
20250525,720,7,5,0,1,134,0,0
20250525,722,12,3,1,1,311,1,1
20250525,728,8,2,0,1,116,0,0
20250525,729,16,1,0,1,160,0,0
20250525,730,15,0,0,0,0,0,0
20250525,731,10,0,0,0,0,0,0
20250525,733,4,0,0,0,0,0,0
20250525,735,15,0,0,0,0,0,0
20250525,736,4,0,0,0,0,0,0
20250525,737,5,0,0,0,0,0,0
20250525,739,9,3,0,1,184,0,0
20250525,740,6,0,0,0,0,0,0
20250525,741,1,0,0,0,0,0,0
20250525,746,8,0,0,0,0,0,0
20250525,748,3,0,0,0,0,0,0
20250525,749,1,0,0,0,0,0,0
20250525,750,12,3,0,1,148,0,0
20250525,754,6,3,0,1,124,0,1
20250525,755,16,0,0,0,0,0,0
20250525,761,3,0,0,0,0,0,0
20250525,766,9,3,0,1,235,0,0
20250525,770,11,1,1,1,223,1,0
20250525,771,12,0,0,0,0,0,0
20250525,772,9,0,0,0,0,0,0
20250525,775,15,3,0,1,148,0,2
20250525,777,1,0,0,0,0,0,0
20250525,779,9,0,0,0,0,0,0
20250525,782,14,0,0,0,0,0,0
20250525,785,1,4,0,1,89,0,0
20250525,786,11,0,0,0,0,0,0
20250525,787,7,0,0,0,0,0,0
20250525,793,16,0,0,0,0,0,0
20250525,794,10,5,1,1,387,1,0
20250525,795,1,0,0,0,0,0,0
20250525,796,9,0,0,0,0,0,0
20250525,797,11,3,0,1,154,0,0
20250525,801,15,0,0,0,0,0,0
20250525,802,5,0,0,0,0,0,0
20250525,803,8,3,0,1,182,0,0
20250525,804,10,0,0,0,0,0,0
20250525,806,5,0,0,0,0,0,0
20250525,808,5,0,0,0,0,0,0
20250525,809,15,2,0,1,192,0,0
20250525,810,6,0,0,0,0,0,0
20250525,812,11,3,1,1,307,1,0
20250525,813,1,0,0,0,0,0,0
20250525,817,6,5,2,1,367,2,0
20250525,818,20,0,0,0,0,0,0
20250525,819,3,0,0,0,0,0,0
20250525,822,7,0,0,0,0,0,0
20250525,823,13,0,0,0,0,0,0
20250525,825,1,4,1,1,278,1,1
20250525,828,14,1,0,1,234,0,1
20250525,837,6,4,1,1,238,1,0
20250525,839,4,0,0,0,0,0,0
20250525,841,3,0,0,0,0,0,0
20250525,844,2,0,0,0,0,0,0
20250525,846,5,0,0,0,0,0,0
20250525,848,2,2,1,1,261,1,0
20250526,6,7,0,0,0,0,0,0
20250526,10,10,4,0,1,120,0,0
20250526,12,5,0,0,0,0,0,0
20250526,13,1,1,0,1,166,0,0
20250526,14,1,0,0,0,0,0,0
20250526,16,1,0,0,0,0,0,0
20250526,18,6,6,0,1,184,0,0
20250526,19,5,0,0,0,0,0,0
20250526,23,2,0,0,0,0,0,0
20250526,28,17,0,0,0,0,0,0
20250526,29,2,2,0,1,169,0,0
20250526,30,10,0,0,0,0,0,0
20250526,32,10,4,0,1,85,0,1
20250526,33,3,0,0,0,0,0,0
20250526,37,7,0,0,0,0,0,0
20250526,38,12,0,0,0,0,0,0
20250526,39,14,0,0,0,0,0,0
20250526,41,13,0,0,0,0,0,0
20250526,42,5,0,0,0,0,0,0
20250526,43,6,0,0,0,0,0,0
20250526,50,9,2,1,1,345,1,0
20250526,53,16,5,1,1,247,1,0
20250526,54,10,0,0,0,0,0,0
20250526,55,4,6,1,1,1302,1,0
20250526,56,16,3,0,1,213,0,0
20250526,57,1,0,0,0,0,0,0
20250526,59,1,4,0,1,159,0,0
20250526,60,13,0,0,0,0,0,0
20250526,61,10,6,1,1,215,0,1
20250526,65,10,0,0,0,0,0,0
20250526,67,17,0,0,0,0,0,0
20250526,74,6,2,0,1,155,0,1
20250526,77,3,0,0,0,0,0,0
20250526,79,3,0,0,0,0,0,0
20250526,81,7,6,3,1,775,3,0
20250526,82,16,0,0,0,0,0,0
20250526,89,1,0,0,0,0,0,0
20250526,93,14,2,0,1,184,0,0
20250526,94,1,0,0,0,0,0,0
20250526,95,14,0,0,0,0,0,0
20250526,98,1,0,0,0,0,0,0
20250526,102,14,4,0,1,174,0,0
20250526,105,8,0,0,0,0,0,0
20250526,107,20,0,0,0,0,0,0
20250526,108,10,4,0,1,234,0,1
20250526,109,13,0,0,0,0,0,0
20250526,111,8,0,0,0,0,0,0
20250526,112,6,7,0,1,95,0,0
20250526,114,6,0,0,0,0,0,0
20250526,119,2,0,0,0,0,0,0
20250526,124,8,0,0,0,0,0,0
20250526,127,2,4,0,1,226,0,0
20250526,132,3,3,0,1,150,0,0
20250526,134,18,0,0,0,0,0,0
20250526,135,2,0,0,0,0,0,0
20250526,140,6,0,0,0,0,0,0
20250526,141,13,0,0,0,0,0,0
20250526,142,7,0,0,0,0,0,0
20250526,143,2,0,0,0,0,0,0
20250526,145,16,0,0,0,0,0,0
20250526,147,17,0,0,0,0,0,0
20250526,148,2,0,0,0,0,0,0
20250526,150,1,0,0,0,0,0,0
20250526,151,6,0,0,0,0,0,0
20250526,153,10,0,0,0,0,0,0
20250526,155,10,0,0,0,0,0,0
20250526,157,10,1,0,1,61,0,0
20250526,158,14,0,0,0,0,0,0
20250526,160,7,0,0,0,0,0,0
20250526,162,15,0,0,0,0,0,0
20250526,164,3,4,0,1,144,0,0
20250526,165,9,0,0,0,0,0,0
20250526,167,3,0,0,0,0,0,0
20250526,171,5,6,0,1,64,0,0
20250526,178,16,0,0,0,0,0,0
20250526,179,6,6,0,1,123,0,0
20250526,183,10,0,0,0,0,0,0
20250526,184,13,0,0,0,0,0,0
20250526,185,2,0,0,0,0,0,0
20250526,187,1,0,0,0,0,0,0
20250526,188,6,6,1,1,323,1,0
20250526,191,2,3,2,1,561,2,1
20250526,195,6,0,0,0,0,0,0
20250526,199,3,3,2,1,328,2,0
20250526,201,7,3,1,1,346,1,0
20250526,203,5,3,0,1,211,0,0
20250526,204,1,0,0,0,0,0,0
20250526,206,5,3,0,1,108,0,0
20250526,207,15,0,0,0,0,0,0
20250526,208,7,2,1,1,243,1,0
20250526,214,16,2,1,1,210,1,0
20250526,215,2,0,0,0,0,0,0
20250526,217,10,4,0,1,171,0,0
20250526,218,8,0,0,0,0,0,0
20250526,220,1,0,0,0,0,0,0
20250526,221,19,0,0,0,0,0,0
20250526,222,14,0,0,0,0,0,0
20250526,225,1,3,1,1,193,1,0
20250526,226,4,4,1,1,176,1,0
20250526,227,16,0,0,0,0,0,0
20250526,236,9,0,0,0,0,0,0
20250526,237,16,4,0,1,78,0,0
20250526,239,20,0,0,0,0,0,0
20250526,240,5,0,0,0,0,0,0
20250526,243,3,0,0,0,0,0,0
20250526,246,12,0,0,0,0,0,0
20250526,248,9,4,0,1,170,0,0
20250526,250,7,0,0,0,0,0,0
20250526,251,7,0,0,0,0,0,0
20250526,252,7,6,3,1,484,3,0
20250526,254,7,2,0,1,191,0,0
20250526,257,2,2,0,1,61,0,1
20250526,259,5,1,0,1,176,0,0
20250526,261,19,0,0,0,0,0,0
20250526,267,7,0,0,0,0,0,0
20250526,268,2,0,0,0,0,0,0
20250526,269,9,0,0,0,0,0,0
20250526,271,14,0,0,0,0,0,0
20250526,272,11,0,0,0,0,0,0
20250526,273,1,0,0,0,0,0,0
20250526,274,2,0,0,0,0,0,0
20250526,275,8,3,0,1,162,0,0
20250526,277,2,5,2,1,423,2,0
20250526,279,6,5,2,1,306,2,1
20250526,281,12,0,0,0,0,0,0
20250526,283,6,5,0,1,65,0,0
20250526,284,15,0,0,0,0,0,0
20250526,286,1,0,0,0,0,0,0
20250526,289,16,3,0,1,238,0,0
20250526,292,7,0,0,0,0,0,0
20250526,294,2,6,0,1,108,0,0
20250526,297,18,0,0,0,0,0,0
20250526,299,3,0,0,0,0,0,0
20250526,302,2,0,0,0,0,0,0
20250526,306,6,2,0,1,190,0,0
20250526,308,7,1,0,1,225,0,0
20250526,309,4,3,0,1,215,0,0
20250526,311,9,0,0,0,0,0,0
20250526,312,10,4,2,1,296,1,1
20250526,314,17,3,0,1,167,0,1
20250526,315,1,6,1,1,475,1,0
20250526,317,3,0,0,0,0,0,0
20250526,323,14,0,0,0,0,0,0
20250526,325,7,0,0,0,0,0,0
20250526,326,1,0,0,0,0,0,0
20250526,330,7,0,0,0,0,0,0
20250526,331,4,0,0,0,0,0,0
20250526,339,3,0,0,0,0,0,0
20250526,340,3,0,0,0,0,0,0
20250526,341,5,2,0,1,172,0,0
20250526,344,17,0,0,0,0,0,0
20250526,348,7,0,0,0,0,0,0
20250526,349,17,0,0,0,0,0,0
20250526,350,13,2,0,1,67,0,0
20250526,351,7,0,0,0,0,0,0
20250526,353,1,2,0,1,93,0,0
20250526,354,7,0,0,0,0,0,0
20250526,356,16,0,0,0,0,0,0
20250526,359,4,4,1,1,158,1,0
20250526,362,6,0,0,0,0,0,0
20250526,365,7,0,0,0,0,0,0
20250526,367,14,0,0,0,0,0,0
20250526,368,5,2,0,1,89,0,0
20250526,369,4,0,0,0,0,0,0
20250526,370,13,3,0,1,131,0,0
20250526,371,13,0,0,0,0,0,0
20250526,372,1,0,0,0,0,0,0
20250526,373,11,0,0,0,0,0,0
20250526,375,1,0,0,0,0,0,0
20250526,376,2,0,0,0,0,0,0
20250526,377,9,3,0,1,155,0,0
20250526,378,3,7,2,1,440,2,0
20250526,379,1,0,0,0,0,0,0
20250526,380,15,2,0,1,103,0,1
20250526,381,14,5,0,1,146,0,1
20250526,383,13,0,0,0,0,0,0
20250526,387,1,6,0,1,121,0,0
20250526,388,5,3,0,1,109,0,0
20250526,391,16,0,0,0,0,0,0
20250526,392,6,1,0,1,125,0,0
20250526,393,1,0,0,0,0,0,0
20250526,395,3,0,0,0,0,0,0
20250526,398,7,3,0,1,168,0,2
20250526,399,9,0,0,0,0,0,0
20250526,405,1,4,1,1,235,1,1
20250526,407,2,6,0,1,190,0,0
20250526,408,9,0,0,0,0,0,0
20250526,411,6,0,0,0,0,0,0
20250526,413,2,0,0,0,0,0,0
20250526,414,15,0,0,0,0,0,0
20250526,416,14,3,0,1,104,0,0
20250526,419,9,0,0,0,0,0,0
20250526,421,7,4,0,1,236,0,0
20250526,422,3,0,0,0,0,0,0
20250526,423,2,0,0,0,0,0,0
20250526,426,1,6,2,1,388,2,1
20250526,427,11,3,1,1,192,1,1
20250526,428,14,0,0,0,0,0,0
20250526,429,13,0,0,0,0,0,0
20250526,430,4,0,0,0,0,0,0
20250526,431,17,6,0,1,86,0,0
20250526,432,3,0,0,0,0,0,0
20250526,434,3,0,0,0,0,0,0
20250526,435,3,0,0,0,0,0,0
20250526,440,10,0,0,0,0,0,0
20250526,441,3,2,0,1,235,0,0
20250526,442,14,4,0,1,101,0,0
20250526,445,11,0,0,0,0,0,0
20250526,447,3,6,0,1,147,0,0
20250526,450,15,0,0,0,0,0,0
20250526,453,10,0,0,0,0,0,0
20250526,455,1,3,0,1,94,0,0
20250526,456,19,0,0,0,0,0,0
20250526,459,19,0,0,0,0,0,0
20250526,461,10,0,0,0,0,0,0
20250526,463,11,0,0,0,0,0,0
20250526,464,5,0,0,0,0,0,0
20250526,468,13,0,0,0,0,0,0
20250526,472,3,4,1,1,255,1,0
20250526,473,13,0,0,0,0,0,0
20250526,474,4,5,0,1,134,0,0
20250526,475,11,2,0,1,102,0,0
20250526,476,1,0,0,0,0,0,0
